date,country,networks,market_volume
2021-11-29,AR,Unity,436500.0
2021-11-30,AR,Unity,545664.0
2021-12-01,AR,Unity,444987.0
2021-12-02,AR,Unity,430803.0
2021-12-03,AR,Unity,767837.0
2021-12-04,AR,Unity,735988.0
2021-12-05,AR,Unity,528987.0
2021-12-06,AR,Unity,426075.0
2021-12-07,AR,Unity,1477385.0
2021-12-08,AR,Unity,438805.0
2021-12-09,AR,Unity,555055.0
2021-12-10,AR,Unity,418069.0
2021-12-11,AR,Unity,548975.0
2021-12-12,AR,Unity,802277.0
